Subpopulation,Indicator,NResp,Value,Estimate.P,LCB95Pct.P,UCB95Pct.P
Potomac,TotalHabitat,16,140,44.20898624,25.42707485,62.99089764
Potomac,TotalHabitat,17,142,53.55172908,35.07852311,72.02493506
Potomac,TotalHabitat,18,142.5,54.55985228,36.25126124,72.86844333
Potomac,TotalHabitat,19,143.5,55.56797549,37.59071409,73.54523688
Potomac,TotalHabitat,20,147.5,57.73821605,40.59588535,74.88054675
Potomac,TotalHabitat,21,148,59.90845661,43.39003586,76.42687735
Potomac,TotalHabitat,22,149.5,61.51250043,45.37709076,77.6479101
Potomac,TotalHabitat,24,150,64.69086419,49.25008188,80.1316465
Potomac,TotalHabitat,25,152,66.86110476,50.85828294,82.86392657
Potomac,TotalHabitat,26,153.5,69.03134532,52.90421052,85.15848011
Potomac,TotalHabitat,28,154,73.37182644,58.15595713,88.58769575
Potomac,TotalHabitat,29,155,82.71456928,72.97484773,92.45429083
Potomac,TotalHabitat,30,156,84.88480984,75.59630147,94.17331821
Potomac,TotalHabitat,31,157.5,87.0550504,78.35863152,95.75146928
Potomac,TotalHabitat,32,159.5,87.54475337,78.92717027,96.16233647
Potomac,TotalHabitat,33,160.5,88.62987365,80.02917606,97.23057124
Potomac,TotalHabitat,34,162.5,90.80011421,83.21888021,98.38134821
Potomac,TotalHabitat,35,165,92.97035477,86.69074494,99.24996461
Potomac,TotalHabitat,36,167,94.05547505,87.8830073,100
Potomac,TotalHabitat,37,170.5,95.65951888,90.27305394,100
Potomac,TotalHabitat,38,178.5,97.82975944,93.88331086,100
Potomac,TotalHabitat,39,189,100,100,100
Shenandoah,TotalHabitat,1,110,3.628833859,0,9.765387085
Shenandoah,TotalHabitat,2,122,7.257667717,0,15.08113782
Shenandoah,TotalHabitat,3,123.5,10.88650158,1.277314574,20.49568858
Shenandoah,TotalHabitat,4,127,26.5083926,3.972628999,49.0441562
Shenandoah,TotalHabitat,5,130,29.19049551,6.282756892,52.09823413
Shenandoah,TotalHabitat,6,134,31.87259842,8.924956508,54.82024034
Shenandoah,TotalHabitat,7,147.5,47.49448945,23.83084753,71.15813136
Shenandoah,TotalHabitat,8,150.5,51.12332331,28.30747996,73.93916666
Shenandoah,TotalHabitat,9,151.5,54.75215716,32.78276943,76.7215449
Shenandoah,TotalHabitat,10,154,57.43426008,36.18438004,78.68414012
Shenandoah,TotalHabitat,11,155,59.11993109,38.36368125,79.87618093
Shenandoah,TotalHabitat,12,156.5,60.8056021,40.58955711,81.0216471
Shenandoah,TotalHabitat,13,158.5,63.48770501,44.53772516,82.43768487
Shenandoah,TotalHabitat,14,161.5,67.11653887,48.78972742,85.44335032
Shenandoah,TotalHabitat,15,164,68.80220989,51.35411682,86.25030295
Shenandoah,TotalHabitat,17,167.5,74.11671476,57.70556877,90.52786075
Shenandoah,TotalHabitat,19,170,78.48448868,63.59622496,93.3727524
Shenandoah,TotalHabitat,20,170.5,82.11332254,69.02188039,95.20476469
Shenandoah,TotalHabitat,21,171,85.7421564,74.17688976,97.30742304
Shenandoah,TotalHabitat,22,175,87.42782741,76.4617562,98.39389863
Shenandoah,TotalHabitat,23,176,91.05666127,81.28300576,100
Shenandoah,TotalHabitat,24,180.5,92.74233228,83.67818438,100
Shenandoah,TotalHabitat,25,182,96.37116614,90.11316841,100
Shenandoah,TotalHabitat,26,189,100,100,100
Rappahanock,TotalHabitat,1,104,0.44594188,0,1.249325865
Rappahanock,TotalHabitat,2,107,1.906644319,0,4.577198107
Rappahanock,TotalHabitat,3,108,10.4144962,0,22.75756626
Rappahanock,TotalHabitat,4,113.5,18.92234809,1.668331185,36.17636499
Rappahanock,TotalHabitat,5,114,27.43019997,6.023796964,48.83660298
Rappahanock,TotalHabitat,6,115.5,35.93805185,14.75794877,57.11815494
Rappahanock,TotalHabitat,7,120.5,36.85608663,15.69698998,58.01518329
Rappahanock,TotalHabitat,8,121.5,38.31678907,17.10268688,59.53089127
Rappahanock,TotalHabitat,9,129.5,39.77749151,18.70562245,60.84936058
Rappahanock,TotalHabitat,10,131.5,41.23819395,20.33444668,62.14194123
Rappahanock,TotalHabitat,11,132,43.21449637,22.43019932,63.99879342
Rappahanock,TotalHabitat,12,132.5,51.72234825,33.09612586,70.34857065
Rappahanock,TotalHabitat,13,135.5,52.64038303,33.95425949,71.32650658
Rappahanock,TotalHabitat,14,136,54.10108547,35.41657512,72.78559582
Rappahanock,TotalHabitat,15,138,62.60893736,43.63148242,81.58639229
Rappahanock,TotalHabitat,17,139,73.09309166,59.74034888,86.44583443
Rappahanock,TotalHabitat,18,144.5,74.01112644,60.69759832,87.32465455
Rappahanock,TotalHabitat,19,145,75.98742885,62.66465254,89.31020516
Rappahanock,TotalHabitat,20,150.5,77.96373127,65.01262421,90.91483833
Rappahanock,TotalHabitat,21,154,79.94003369,66.31890421,93.56116316
Rappahanock,TotalHabitat,22,155,80.38597557,66.83381395,93.93813718
Rappahanock,TotalHabitat,23,156,81.84667801,68.52033236,95.17302365
Rappahanock,TotalHabitat,24,157,83.82298042,70.72455509,96.92140575
Rappahanock,TotalHabitat,25,157.5,85.79928284,73.38489247,98.21367321
Rappahanock,TotalHabitat,26,158,87.25998528,74.93552772,99.58444284
Rappahanock,TotalHabitat,27,160,87.70592716,75.37953942,100
Rappahanock,TotalHabitat,28,170,88.15186904,75.83035066,100
Rappahanock,TotalHabitat,29,174.5,90.12817146,77.78989974,100
Rappahanock,TotalHabitat,30,178,98.63602334,96.80172438,100
Rappahanock,TotalHabitat,31,182.5,99.08196522,97.43734461,100
Rappahanock,TotalHabitat,32,188.5,100,100,100
York,TotalHabitat,1,117,0.620312835,0,1.750583089
York,TotalHabitat,2,124.5,1.897315022,0,4.310618248
York,TotalHabitat,3,127,4.646385715,0,9.507566525
York,TotalHabitat,4,129,6.678247961,0.578419293,12.77807663
York,TotalHabitat,6,130,10.04763149,2.614115359,17.48114762
York,TotalHabitat,7,131,12.79670218,4.739845701,20.85355866
York,TotalHabitat,8,132.5,15.54577287,5.624454802,25.46709094
York,TotalHabitat,9,134.5,18.29484357,7.698733173,28.89095396
York,TotalHabitat,11,136.5,23.0757765,10.45865727,35.69289574
York,TotalHabitat,12,138.5,25.8248472,12.61102274,39.03867165
York,TotalHabitat,13,139,28.57391789,14.68975566,42.45808012
York,TotalHabitat,14,142,29.85092008,15.64789981,44.05394035
York,TotalHabitat,15,143,31.88278232,17.43987869,46.32568595
York,TotalHabitat,16,144,32.30844972,17.77800103,46.8388984
York,TotalHabitat,17,144.5,34.34031196,19.39185311,49.28877082
York,TotalHabitat,18,146,34.9606248,19.91278159,50.00846801
York,TotalHabitat,19,147,36.23762699,21.13245381,51.34280017
York,TotalHabitat,20,148,37.51462917,22.23901043,52.79024792
York,TotalHabitat,21,149,40.26369987,24.46984061,56.05755913
York,TotalHabitat,22,149.5,42.29556211,26.1700773,58.42104693
York,TotalHabitat,23,150.5,43.5725643,27.2589983,59.88613031
York,TotalHabitat,24,154.5,46.32163499,28.87259267,63.77067732
York,TotalHabitat,25,155.5,47.59863718,29.53195224,65.66532212
York,TotalHabitat,28,156,62.08538073,42.5075144,81.66324707
York,TotalHabitat,30,156.5,75.95181145,59.6343885,92.2692344
York,TotalHabitat,31,158,78.70088214,62.63293263,94.76883165
York,TotalHabitat,32,159,80.73274439,63.72068544,97.74480334
York,TotalHabitat,34,160.5,83.38491947,65.59872664,100
York,TotalHabitat,35,162,84.0052323,66.20505075,100
York,TotalHabitat,36,163,84.4308997,66.55538577,100
York,TotalHabitat,38,165,86.88842934,68.97179678,100
York,TotalHabitat,39,168.5,88.16543153,70.22322782,100
York,TotalHabitat,40,190.5,100,100,100
Chowan,TotalHabitat,1,44,6.051411423,0,15.38052348
Chowan,TotalHabitat,2,69.5,12.10282285,0,24.67639282
Chowan,TotalHabitat,3,70,12.42000958,0,25.01522138
Chowan,TotalHabitat,4,80,12.73719632,0.134637114,25.33975553
Chowan,TotalHabitat,5,85,13.05438306,0.437884114,25.67088201
Chowan,TotalHabitat,6,105,14.09334231,1.347592495,26.83909213
Chowan,TotalHabitat,7,106,15.49903427,2.63269992,28.36536863
Chowan,TotalHabitat,8,108.5,16.90472624,3.865605331,29.94384715
Chowan,TotalHabitat,9,111,17.94368549,4.768709143,31.11866184
Chowan,TotalHabitat,10,113,19.34937745,6.011406882,32.68734802
Chowan,TotalHabitat,11,115,25.40078888,10.21105272,40.59052503
Chowan,TotalHabitat,12,119,27.41792602,12.07844812,42.75740391
Chowan,TotalHabitat,13,121.5,27.73511275,12.38936076,43.08086475
Chowan,TotalHabitat,14,123.5,28.77407201,13.45955718,44.08858683
Chowan,TotalHabitat,15,127,30.17976397,14.71999902,45.63952892
Chowan,TotalHabitat,16,128,30.40762213,14.95789723,45.85734702
Chowan,TotalHabitat,18,132,33.07773328,17.77106571,48.38440084
Chowan,TotalHabitat,19,133.5,34.48342524,19.11535038,49.8515001
Chowan,TotalHabitat,20,134,35.13639925,19.68660055,50.58619795
Chowan,TotalHabitat,21,137,35.78937326,20.34127956,51.23746696
Chowan,TotalHabitat,22,139,36.44234727,20.88372567,52.00096887
Chowan,TotalHabitat,23,141,36.67020543,21.09863448,52.24177638
Chowan,TotalHabitat,24,141.5,38.68734257,23.22501483,54.14967031
Chowan,TotalHabitat,26,142,40.41022127,24.74961927,56.07082327
Chowan,TotalHabitat,27,143,41.81591323,26.00159034,57.63023613
Chowan,TotalHabitat,29,144.5,48.90628391,32.60229609,65.21027172
Chowan,TotalHabitat,30,145.5,49.13414207,32.81577595,65.45250818
Chowan,TotalHabitat,32,146,50.10430281,33.70697272,66.50163291
Chowan,TotalHabitat,33,147,51.14326206,34.55249185,67.73403228
Chowan,TotalHabitat,35,147.5,52.49940805,35.82668319,69.17213292
Chowan,TotalHabitat,37,149,55.31079198,38.55084711,72.07073686
Chowan,TotalHabitat,38,150,61.3622034,46.44619189,76.27821492
Chowan,TotalHabitat,39,152,62.01517741,47.05360345,76.97675137
Chowan,TotalHabitat,40,155.5,68.06658884,54.15677887,81.9763988
Chowan,TotalHabitat,41,156,68.38377557,54.46776139,82.29978976
Chowan,TotalHabitat,42,158,74.435187,62.34562794,86.52474606
Chowan,TotalHabitat,43,158.5,80.48659842,70.32178785,90.65140899
Chowan,TotalHabitat,44,159.5,81.89229038,71.96290345,91.82167731
Chowan,TotalHabitat,45,160,82.20947712,72.2865115,92.13244274
Chowan,TotalHabitat,48,161,86.0598203,76.72179745,95.39784315
Chowan,TotalHabitat,49,163,87.46551226,78.3020412,96.62898332
Chowan,TotalHabitat,50,163.5,88.50447151,79.47828097,97.53066206
Chowan,TotalHabitat,53,164,90.51359151,81.64484846,99.38233457
Chowan,TotalHabitat,54,165,91.55255077,82.8661349,100
Chowan,TotalHabitat,55,165.5,92.20552477,83.56541113,100
Chowan,TotalHabitat,56,166,92.85849878,84.29756277,100
Chowan,TotalHabitat,57,167.5,93.17568552,84.6277232,100
Chowan,TotalHabitat,58,168,93.49287226,84.96506658,100
Chowan,TotalHabitat,59,169,93.72073042,85.20136181,100
Chowan,TotalHabitat,60,173,99.77214184,99.36183496,100
Chowan,TotalHabitat,61,177,100,100,100
Big Sandy,TotalHabitat,1,94.5,1.318738863,0,3.73691132
Big Sandy,TotalHabitat,2,95,2.637477726,0,5.78346168
Big Sandy,TotalHabitat,3,110,3.956216589,0,8.03190925
Big Sandy,TotalHabitat,4,116.5,16.17757809,0,33.77535469
Big Sandy,TotalHabitat,5,118.5,18.27584834,0.709699856,35.84199683
Big Sandy,TotalHabitat,6,122,20.3741186,2.461927151,38.28631004
Big Sandy,TotalHabitat,7,125.5,32.59548009,10.72405243,54.46690776
Big Sandy,TotalHabitat,8,126,33.91421896,12.26031249,55.56812543
Big Sandy,TotalHabitat,9,129,36.01248921,14.71341063,57.3115678
Big Sandy,TotalHabitat,10,131,36.9587957,15.54573068,58.37186072
Big Sandy,TotalHabitat,11,131.5,38.27753456,16.57815203,59.97691709
Big Sandy,TotalHabitat,12,132,40.37580482,19.43455541,61.31705422
Big Sandy,TotalHabitat,13,136.5,42.47407507,21.39866845,63.54948169
Big Sandy,TotalHabitat,14,137,45.31299453,24.16394858,66.46204049
Big Sandy,TotalHabitat,16,139.5,48.35757127,26.56124704,70.1538955
Big Sandy,TotalHabitat,17,140,60.57893277,40.4847502,80.67311534
Big Sandy,TotalHabitat,18,142,66.68961352,46.47292793,86.90629911
Big Sandy,TotalHabitat,19,143,69.52853298,49.97455068,89.08251527
Big Sandy,TotalHabitat,20,143.5,70.47483946,50.9580385,89.99164042
Big Sandy,TotalHabitat,21,146.5,72.57310972,53.01798027,92.12823917
Big Sandy,TotalHabitat,22,147,74.67137997,55.31129923,94.03146072
Big Sandy,TotalHabitat,23,149,77.51029943,58.07971162,96.94088725
Big Sandy,TotalHabitat,24,149.5,89.73166093,78.11934013,100
Big Sandy,TotalHabitat,25,154.5,92.57058039,82.18957009,100
Big Sandy,TotalHabitat,26,159,98.68126114,96.34952009,100
Big Sandy,TotalHabitat,27,169.5,100,100,100
Clinch-Powell,TotalHabitat,1,71,12.72422254,0,28.63080063
Clinch-Powell,TotalHabitat,2,106,14.90882838,0,31.08308003
Clinch-Powell,TotalHabitat,3,106.5,17.09343422,0.493518581,33.69334985
Clinch-Powell,TotalHabitat,4,108.5,19.27804005,2.404298363,36.15178175
Clinch-Powell,TotalHabitat,6,110,23.64725173,6.361633282,40.93287018
Clinch-Powell,TotalHabitat,7,126.5,25.83185757,8.222624836,43.4410903
Clinch-Powell,TotalHabitat,8,130,26.49880192,8.849050582,44.14855325
Clinch-Powell,TotalHabitat,9,131,27.16574626,9.490721121,44.84077141
Clinch-Powell,TotalHabitat,10,131.5,30.12147611,11.75010178,48.49285044
Clinch-Powell,TotalHabitat,11,138,33.07720596,14.11595967,52.03845225
Clinch-Powell,TotalHabitat,13,142,47.98603434,27.80449788,68.1675708
Clinch-Powell,TotalHabitat,14,144.5,50.17064018,30.2255899,70.11569045
Clinch-Powell,TotalHabitat,16,145,54.49936981,35.96387564,73.03486399
Clinch-Powell,TotalHabitat,17,145.5,55.8723696,36.93614465,74.80859455
Clinch-Powell,TotalHabitat,18,146.5,58.82809945,38.94356036,78.71263854
Clinch-Powell,TotalHabitat,19,148,61.01270529,41.14419337,80.88121721
Clinch-Powell,TotalHabitat,20,148.5,62.38570508,42.70634372,82.06506643
Clinch-Powell,TotalHabitat,21,149,64.57031092,45.6030631,83.53755873
Clinch-Powell,TotalHabitat,22,150,66.75491676,47.8854973,85.62433621
Clinch-Powell,TotalHabitat,23,152,69.7106466,51.11711683,88.30417638
Clinch-Powell,TotalHabitat,24,153,72.66637645,53.32879724,92.00395567
Clinch-Powell,TotalHabitat,26,155,76.22398208,57.08069809,95.36726607
Clinch-Powell,TotalHabitat,27,155.5,78.40858792,59.40939055,97.40778529
Clinch-Powell,TotalHabitat,28,157,91.13281046,82.99499299,99.27062792
Clinch-Powell,TotalHabitat,29,159,94.0885403,86.80986135,100
Clinch-Powell,TotalHabitat,30,164.5,97.04427015,91.76056755,100
Clinch-Powell,TotalHabitat,31,165,100,100,100
Holston,TotalHabitat,1,110,1.630975256,0,4.542800126
Holston,TotalHabitat,2,117.5,5.142062645,0,11.2635947
Holston,TotalHabitat,4,119,12.16423742,1.080918545,23.2475563
Holston,TotalHabitat,5,120.5,13.79521268,2.360332169,25.23009319
Holston,TotalHabitat,7,121,18.0212634,5.143846981,30.89867982
Holston,TotalHabitat,8,127,33.13626361,12.55852829,53.71399893
Holston,TotalHabitat,9,128,36.647351,15.2456379,58.0490641
Holston,TotalHabitat,10,137,39.24242647,17.21770705,61.26714589
Holston,TotalHabitat,11,138.5,54.35742668,32.18629826,76.5285551
Holston,TotalHabitat,12,141,55.98840194,33.90711225,78.06969162
Holston,TotalHabitat,13,144.5,59.49948932,37.65322094,81.34575771
Holston,TotalHabitat,14,145.5,60.29174708,38.44460305,82.13889111
Holston,TotalHabitat,15,146,61.92272233,40.33324313,83.51220154
Holston,TotalHabitat,16,148,64.5177978,43.21528098,85.82031462
Holston,TotalHabitat,18,149.5,70.62396065,50.72347102,90.52445028
Holston,TotalHabitat,19,150.5,74.13504804,54.94100627,93.32908981
Holston,TotalHabitat,20,151.5,75.7660233,56.21950452,95.31254207
Holston,TotalHabitat,21,154.5,77.39699855,57.95004324,96.84395387
Holston,TotalHabitat,22,158,79.99207402,60.80373783,99.1804102
Holston,TotalHabitat,23,159,95.10707423,90.29298891,99.92115955
Holston,TotalHabitat,24,161.5,96.73804949,93.37729405,100
Holston,TotalHabitat,25,169,98.36902474,95.6083743,100
Holston,TotalHabitat,26,178,100,100,100
New,TotalHabitat,1,70.5,5.471867244,0,14.03622129
New,TotalHabitat,2,80,6.062305879,0,14.57004585
New,TotalHabitat,4,87,14.27010675,1.93975065,26.60046284
New,TotalHabitat,5,94,17.00604037,4.603421556,29.40865918
New,TotalHabitat,6,114,22.47790761,9.723714526,35.2321007
New,TotalHabitat,7,114.5,23.74897634,10.86815496,36.62979771
New,TotalHabitat,8,116,25.02004506,12.00146146,38.03862867
New,TotalHabitat,9,119,26.29111379,13.17850627,39.40372131
New,TotalHabitat,11,125,28.15262115,15.03098958,41.27425272
New,TotalHabitat,12,126,29.09207919,16.03405183,42.15010655
New,TotalHabitat,13,126.5,30.03153723,16.7326748,43.33039966
New,TotalHabitat,14,128,30.97099526,17.67285703,44.2691335
New,TotalHabitat,15,129.5,32.24206399,18.90137991,45.58274807
New,TotalHabitat,17,134,33.79994245,20.11542347,47.48446144
New,TotalHabitat,18,135,35.07101118,21.26595326,48.8760691
New,TotalHabitat,19,135.5,36.34207991,22.16369776,50.52046205
New,TotalHabitat,20,137,37.28153794,23.32960159,51.2334743
New,TotalHabitat,21,141.5,38.55260667,24.29750825,52.80770509
New,TotalHabitat,22,142,39.1430453,24.82444954,53.46164107
New,TotalHabitat,24,146.5,45.55437059,30.80076543,60.30797574
New,TotalHabitat,25,147,51.02623783,36.44464945,65.60782621
New,TotalHabitat,28,150,58.02800175,42.84971441,73.20628908
New,TotalHabitat,29,152,58.61844038,43.44040403,73.79647673
New,TotalHabitat,30,153,59.55789842,44.35950798,74.75628885
New,TotalHabitat,31,153.5,59.84470815,44.62081229,75.06860402
New,TotalHabitat,32,154,60.43514679,45.18534922,75.68494435
New,TotalHabitat,33,154.5,61.37460483,46.18614574,76.56306391
New,TotalHabitat,35,155,68.1175408,53.90833004,82.32675155
New,TotalHabitat,36,156,73.58940804,61.171082,86.00773408
New,TotalHabitat,38,158,75.7999348,63.67946121,87.9204084
New,TotalHabitat,39,159,77.07100353,65.16766353,88.97434354
New,TotalHabitat,41,160.5,77.64462301,65.64898063,89.64026538
New,TotalHabitat,43,164,78.87089078,66.96745913,90.77432244
New,TotalHabitat,44,164.5,84.34275803,75.07014516,93.6153709
New,TotalHabitat,45,165,89.81462527,84.31702962,95.31222093
New,TotalHabitat,46,167,90.10143501,84.60071955,95.60215046
New,TotalHabitat,47,167.5,90.69187364,85.43174241,95.95200488
New,TotalHabitat,48,168.5,91.63133168,86.74532926,96.5173341
New,TotalHabitat,49,170,92.22177031,87.47982717,96.96371346
New,TotalHabitat,50,170.5,93.16122835,88.72903937,97.59341733
New,TotalHabitat,51,171,94.43229708,90.72194975,98.1426444
New,TotalHabitat,52,174,95.7033658,92.90516541,98.5015662
New,TotalHabitat,53,175.5,96.29380444,93.39684964,99.19075924
New,TotalHabitat,54,176,97.56487316,95.4133153,99.71643103
New,TotalHabitat,56,180,99.42638052,98.75775315,100
New,TotalHabitat,57,186.5,99.71319026,99.19313722,100
New,TotalHabitat,58,190.5,100,100,100
Piedmont,TotalHabitat,1,69.5,1.291669512,0,3.391935896
Piedmont,TotalHabitat,2,70,1.359372798,0,3.463353195
Piedmont,TotalHabitat,4,78,1.759431413,0,3.929127457
Piedmont,TotalHabitat,5,80,1.827134699,0,4.000028097
Piedmont,TotalHabitat,6,82,1.894837985,0,4.072077707
Piedmont,TotalHabitat,7,83,2.034214828,0,4.223333879
Piedmont,TotalHabitat,8,85,2.101918115,0,4.293158767
Piedmont,TotalHabitat,9,89,3.393587627,0.41482542,6.372349834
Piedmont,TotalHabitat,10,90,3.461290913,0.477670926,6.4449109
Piedmont,TotalHabitat,12,94,3.750759321,0.74211507,6.759403571
Piedmont,TotalHabitat,13,95,3.972524442,0.942418042,7.002630842
Piedmont,TotalHabitat,14,96.5,4.194289564,1.13725339,7.251325737
Piedmont,TotalHabitat,15,98,4.26199285,1.201414553,7.322571147
Piedmont,TotalHabitat,18,100,4.933823913,1.803120372,8.064527453
Piedmont,TotalHabitat,19,101.5,5.233867874,2.059755394,8.407980353
Piedmont,TotalHabitat,20,103,6.525537386,2.924866035,10.12620874
Piedmont,TotalHabitat,21,103.5,6.825581347,3.19076797,10.46039472
Piedmont,TotalHabitat,23,105,7.347390429,3.659817931,11.03496293
Piedmont,TotalHabitat,24,105.5,7.64743439,3.937650525,11.35721825
Piedmont,TotalHabitat,25,106,8.939103902,4.732336295,13.14587151
Piedmont,TotalHabitat,26,107,9.239147863,4.993970512,13.48432521
Piedmont,TotalHabitat,28,108.5,9.839235785,5.544935112,14.13353646
Piedmont,TotalHabitat,30,109,10.36104487,6.027812238,14.6942775
Piedmont,TotalHabitat,31,109.5,10.58280999,6.22428092,14.94133906
Piedmont,TotalHabitat,35,110,12.4180244,7.695010849,17.14103795
Piedmont,TotalHabitat,37,111,12.7898115,8.050855335,17.52876766
Piedmont,TotalHabitat,40,113,13.61166454,8.80187576,18.42145333
Piedmont,TotalHabitat,41,114,13.75104139,8.933965201,18.56811757
Piedmont,TotalHabitat,42,114.5,14.05108535,9.211218061,18.89095263
Piedmont,TotalHabitat,43,115,15.34275486,10.19171557,20.49379415
Piedmont,TotalHabitat,46,115.5,17.50202425,11.97347743,23.03057107
Piedmont,TotalHabitat,48,116,17.70910438,12.16987305,23.2483357
Piedmont,TotalHabitat,49,116.5,18.00914834,12.44650409,23.57179258
Piedmont,TotalHabitat,50,117,18.3091923,12.77258863,23.84579597
Piedmont,TotalHabitat,52,117.5,19.25507102,13.69707721,24.81306482
Piedmont,TotalHabitat,53,118,19.39444786,13.84796581,24.94092991
Piedmont,TotalHabitat,55,119,20.12504832,14.55320385,25.6968928
Piedmont,TotalHabitat,57,119.5,20.56446913,14.94034763,26.18859062
Piedmont,TotalHabitat,58,120,20.66448378,15.0340028,26.29496477
Piedmont,TotalHabitat,61,121,21.09332903,15.45214705,26.73451102
Piedmont,TotalHabitat,62,121.5,21.16103232,15.51744248,26.80462216
Piedmont,TotalHabitat,64,122,22.75274579,16.84724462,28.65824696
Piedmont,TotalHabitat,66,122.5,23.35283371,17.39851273,29.30715469
Piedmont,TotalHabitat,69,123,25.08803347,18.93432682,31.24174012
Piedmont,TotalHabitat,70,123.5,25.30979859,19.16007515,31.45952203
Piedmont,TotalHabitat,72,124,27.89313762,21.34673574,34.43953949
Piedmont,TotalHabitat,73,124.5,28.19318158,21.64287255,34.7434906
Piedmont,TotalHabitat,75,125,28.47193526,21.9298292,35.01404132
Piedmont,TotalHabitat,76,125.5,28.77197922,22.2157481,35.32821035
Piedmont,TotalHabitat,78,126,30.3636927,23.68231391,37.04507148
Piedmont,TotalHabitat,81,126.5,32.09889245,25.34680962,38.85097528
Piedmont,TotalHabitat,83,127,32.69898037,25.95886232,39.43909843
Piedmont,TotalHabitat,85,127.5,33.22078946,26.4464092,39.99516971
Piedmont,TotalHabitat,86,128,33.52083342,26.70978407,40.33188276
Piedmont,TotalHabitat,87,128.5,33.82087738,27.00188325,40.63987151
Piedmont,TotalHabitat,89,129,35.33431201,28.3966211,42.27200292
Piedmont,TotalHabitat,93,130,38.51773896,31.44771561,45.58776231
Piedmont,TotalHabitat,96,130.5,39.26131316,32.16073444,46.36189189
Piedmont,TotalHabitat,97,131,39.56135712,32.45589126,46.66682299
Piedmont,TotalHabitat,99,132,40.13129047,33.02522522,47.23735572
Piedmont,TotalHabitat,104,133,42.38418987,35.22621842,49.54216132
Piedmont,TotalHabitat,106,133.5,42.90599895,35.74611094,50.06588696
Piedmont,TotalHabitat,109,134,44.47642215,37.34752508,51.60531921
Piedmont,TotalHabitat,111,134.5,46.06813562,38.93714046,53.19913079
Piedmont,TotalHabitat,117,135,48.51264557,41.45889282,55.56639831
Piedmont,TotalHabitat,119,135.5,48.95617581,41.89351835,56.01883327
Piedmont,TotalHabitat,120,136,49.0238791,41.96349979,56.0842584
Piedmont,TotalHabitat,122,137,49.38502106,42.32347197,56.44657015
Piedmont,TotalHabitat,125,137.5,49.74219275,42.66621832,56.81816719
Piedmont,TotalHabitat,129,138,50.6251438,43.52309634,57.72719126
Piedmont,TotalHabitat,132,138.5,51.52527568,44.41756327,58.63298809
Piedmont,TotalHabitat,136,139,53.55640996,46.44024566,60.67257426
Piedmont,TotalHabitat,137,139.5,53.77817508,46.65918816,60.897162
Piedmont,TotalHabitat,139,140,54.21759589,47.08687841,61.34831337
Piedmont,TotalHabitat,140,140.5,54.43936101,47.32804066,61.55068135
Piedmont,TotalHabitat,145,141,59.82780418,52.67146389,66.98414447
Piedmont,TotalHabitat,147,141.5,60.32606397,53.17918751,67.47294043
Piedmont,TotalHabitat,151,142,62.40943195,55.32565127,69.49321263
Piedmont,TotalHabitat,156,143,63.2693456,56.19746758,70.34122362
Piedmont,TotalHabitat,160,144,63.97699048,56.91414025,71.0398407
Piedmont,TotalHabitat,166,144.5,67.6822265,60.71257842,74.65187459
Piedmont,TotalHabitat,170,145,69.79574906,62.98834697,76.60315115
Piedmont,TotalHabitat,172,145.5,71.51797508,64.94955702,78.08639313
Piedmont,TotalHabitat,174,146,71.87911704,65.31244238,78.4457917
Piedmont,TotalHabitat,177,147,72.54030297,65.9924685,79.08813744
Piedmont,TotalHabitat,180,147.5,73.0515365,66.51010076,79.59297223
Piedmont,TotalHabitat,185,148,76.06372077,69.87387829,82.25356325
Piedmont,TotalHabitat,188,149,76.64251842,70.47842233,82.8066145
Piedmont,TotalHabitat,190,149.5,77.00366038,70.85581238,83.15150838
Piedmont,TotalHabitat,191,150,78.29532989,72.45143199,84.1392278
Piedmont,TotalHabitat,193,150.5,78.73886014,72.91271379,84.56500648
Piedmont,TotalHabitat,197,151,80.4593749,74.88926117,86.02948863
Piedmont,TotalHabitat,199,152,80.73812859,75.17095286,86.30530431
Piedmont,TotalHabitat,200,152.5,81.03817255,75.4380831,86.63826199
Piedmont,TotalHabitat,202,153,81.48170279,75.89514533,87.06826025
Piedmont,TotalHabitat,203,154,82.7733723,77.20110464,88.34563996
Piedmont,TotalHabitat,204,154.5,83.07341626,77.49623264,88.65059989
Piedmont,TotalHabitat,205,155,84.36508578,79.12236463,89.60780692
Piedmont,TotalHabitat,208,155.5,85.93550897,80.9973996,90.87361835
Piedmont,TotalHabitat,209,156,86.15727409,81.23874656,91.07580163
Piedmont,TotalHabitat,211,156.5,87.74898757,83.15118726,92.34678788
Piedmont,TotalHabitat,214,158,89.40840433,85.20526023,93.61154843
Piedmont,TotalHabitat,215,158.5,89.70844829,85.53392748,93.8829691
Piedmont,TotalHabitat,218,160,90.2089671,86.03205046,94.38588373
Piedmont,TotalHabitat,221,160.5,91.86177857,88.11336195,95.61019519
Piedmont,TotalHabitat,224,161,92.68363162,89.00153657,96.36572666
Piedmont,TotalHabitat,226,162,92.97310002,89.31183486,96.63436519
Piedmont,TotalHabitat,228,162.5,93.13504463,89.48581496,96.7842743
Piedmont,TotalHabitat,232,163,93.92507778,90.33908893,97.51106663
Piedmont,TotalHabitat,233,164,94.06445462,90.48637079,97.64253845
Piedmont,TotalHabitat,234,164.5,94.11091357,90.53303834,97.68878881
Piedmont,TotalHabitat,236,165,94.37913764,90.81968206,97.93859322
